,text,source
6811,"Its 4.30am, sleep timeee. I wanted to watch Gossip Girl but i`m way too tired  Goodnight!",TWEET_EVAL_SENT
6812,gotta love how im waking home at midnite. dangggg pray for mr. im so jumpy,TWEET_EVAL_SENT
6813, Definitely grass cutting   Cole has committed himself to stacking wood for our neighbor as well. Past 2 days set is back too far.,TWEET_EVAL_SENT
6814, I miss my neice  can`t wait to see her bad n grown ****! Lol,TWEET_EVAL_SENT
6815,touchin the starss,TWEET_EVAL_SENT
6816,"Just got home, doing art all day.. i want to be in a film",TWEET_EVAL_SENT
6817, Lucky u Im stuck in the rain...,TWEET_EVAL_SENT
6818, why have you still not called me back regarding the groundbreaking production i sent you earlier,TWEET_EVAL_SENT
6819," awww, a very happy birthday to him",TWEET_EVAL_SENT
6820," we`ll be back sunday to play @ the horse, I was out last night at mex you were not  miss you",TWEET_EVAL_SENT
6821, Can`t you guys do something on CO-OP about Grim Fandango? Don`t you wanna see it on XBLA/PSN? Call Tony Plana!  Call Tim!!,TWEET_EVAL_SENT
6822,I would love to sleep with pete Lmfao   jk,TWEET_EVAL_SENT
6823,STAR TREK WAS PURE AWESOME! LOVE IT!!! <3333  It was so great seeing you!,TWEET_EVAL_SENT
6824," cant say i havee, im at james` but i did some rs yesterdayy!. im learning my quotess",TWEET_EVAL_SENT
6825,need to go to work soonish but i really dont want to  also trying to save money... life is fab (not),TWEET_EVAL_SENT
6826,Counting the minutes when my dad`s g-friend is leaving,TWEET_EVAL_SENT
6827,"  Yeah It Good But dont Click The Red X Because It Shuts It Down But Other Then That Its Good  And When U minimize It , It Goes..",TWEET_EVAL_SENT
6828," How hard is it 2 be running back an forth constantly? Ya kno workin all the time, havin crazy sleepin schedules? Must be hard",TWEET_EVAL_SENT
6829, i love you kim kardashian i watch your tv show keeping up with the kardashians ur blessed with good looks,TWEET_EVAL_SENT
6830,Taking a nap after work=no sleep right now. The nap felt soooo good but now it seems like a bad idea,TWEET_EVAL_SENT
6831,The Vogue model Miss Rachel is out  Merh ...,TWEET_EVAL_SENT
6832, hi my name is Chelsea and i respect your opinion when it comes to dwts. you were great on there too!,TWEET_EVAL_SENT
6833, I know I enjoy watching you two on twitter. About as entertaining as the comic.  That I miss,TWEET_EVAL_SENT
6834,Mother`s Day Wishes from google... Pretty & beautiful flowers on google logo  http://www.google.co.in/,TWEET_EVAL_SENT
6835,mcfly gig last nightt omg it was amazin didnt sit down through the whole thing  mcfly did you see me and ma best mate we were in tutus,TWEET_EVAL_SENT
6836, hahahaha definitely!  still writing?,TWEET_EVAL_SENT
6837, what you took your bracket off... ? And now it`s time for bed !,TWEET_EVAL_SENT
6838, As long as you take me with you,TWEET_EVAL_SENT
6839,"gasp-- 10 followers! i feel almost famous. i used to think i would be famous when i grew up one day LOL. oh well, cheers to norm peeps!",TWEET_EVAL_SENT
6840,i think the vog is making me sicker than i think. feeling slightly achy,TWEET_EVAL_SENT
6841,In children`s hospital ER hoping Meredith does NOT have a broken elbow/arm,TWEET_EVAL_SENT
6842, No happy hour in CCP eithah that`s 2 bad,TWEET_EVAL_SENT
6843," Oh girl, get that baby going to bed at 7pm!",TWEET_EVAL_SENT
6844, so no rice or crusty bread with the chili .... aawww,TWEET_EVAL_SENT
6845,http://tinyurl.com/ry9wap Hi!!! You are pretty man... I cant upload more pics here for some reason  You wrote you wish to find a women ...,TWEET_EVAL_SENT
6846,     Good morning to you !  Its so pretty outside today,TWEET_EVAL_SENT
6847,This headache is killing me yet I need to cover some boring police event.,TWEET_EVAL_SENT
6848,had a very good day and is now going to get into bed!,TWEET_EVAL_SENT
6849,: wait till the vacation ends! u shud be cycling a lot then!,TWEET_EVAL_SENT
6850,Last night in Chicago!  Making it one for the record books. Wrigley most likely? See you there?!,TWEET_EVAL_SENT
6851, Happy mother`s day to you as well!  Have a good one!,TWEET_EVAL_SENT
6852, I thimk you were working on those muscles we love so much.,TWEET_EVAL_SENT
6853, me too  chrome`s popup blocker is better,TWEET_EVAL_SENT
6854, you`re a big man for embracing your tears,TWEET_EVAL_SENT
6855, we just missd each otha again! I was at disney all day YESTERday!,TWEET_EVAL_SENT
6856,  you and I apparently  how are you?,TWEET_EVAL_SENT
6857, I can haz beer too? Oh wait... I`m a work...,TWEET_EVAL_SENT
6858, I will! promise to bring me back something from the moon?,TWEET_EVAL_SENT
6859," my attention for the length of time to type this? Tell ya what, ill add old mans war to my wish list on amazon.",TWEET_EVAL_SENT
6860,  I`ll make him nachos tomorrow. Better than if he would have made them himself.,TWEET_EVAL_SENT
6861,  Looks like the nap will have to wait. I`m still waiting on the poor guy,TWEET_EVAL_SENT
6862,Nice lunch... Even better when mom pays...,TWEET_EVAL_SENT
6863,Morning...I woke up to watch  on the Today show. You rocked it girl. Wish I could have been there. So close but so far away,TWEET_EVAL_SENT
6864,talking on the phone with someone I`ve missed a lottt.,TWEET_EVAL_SENT
6865,? ALREADY FINISHED CHATTING . HAHA ..  ?,TWEET_EVAL_SENT
6866, holllaaa.. i dont know what ur up doing but im trying to finish up some work for school... bout to go to bed though,TWEET_EVAL_SENT
6867, don`t care about my struggles..,TWEET_EVAL_SENT
6868, going to sleep? why so early? Good night!,TWEET_EVAL_SENT
6869,good morning. have to get ready to go to the hospital and get a cat scan. best wishes to you.,TWEET_EVAL_SENT
6870," bummer, bro, sorry to hear that",TWEET_EVAL_SENT
6871,"I`m just to far from where you are, I wanna go home...",TWEET_EVAL_SENT
6872, im eating sliders at barjohnnys! (theyre pork tho not beef  still on the search...),TWEET_EVAL_SENT
6873, Oops! I got taken ...,TWEET_EVAL_SENT
6874, Sports Bar Shatranjanpoli Rest Ph 26498457 All Sports Bar Andheri W 26733333 Dont know whether that helps. Google ki jai ho,TWEET_EVAL_SENT
6875,Just banged my bloody foot! ow,TWEET_EVAL_SENT
6876, baby I`m in maryland I`m NOT gonna make it  BUT I will see ur sexy **** next sat in camden VIP....come early n hang!!!!!,TWEET_EVAL_SENT
6877,"Thanks to good friends for coming out, hanging out and being our ears out there, you know who you are",TWEET_EVAL_SENT
6878," We want to trade with someone who has Houston tickets, but no one will.",TWEET_EVAL_SENT
6879," Thanks for all of the awesome tweets LeeLoo, glad you enjoyed the weekend.",TWEET_EVAL_SENT
6880, HAHAHHA lol true that! i always remember my BD but i can never remember what date or even day it is,TWEET_EVAL_SENT
6881,Working on some Product Buzz (product reviews) for the blog... have a pain in the back of my neck,TWEET_EVAL_SENT
6882,"#DuckRaces in the bath don`t quite work  Especially if you have no ducks! Only a polar bear,a seal & a whale.",TWEET_EVAL_SENT
6883,facebook is being a ****,TWEET_EVAL_SENT
6884,on that note - i do not feel missed.,TWEET_EVAL_SENT
6885,I love when ryans a housewife. Makes me smile.,TWEET_EVAL_SENT
6886, you must ask the Cubs fans. I can`t fathom it myself.,TWEET_EVAL_SENT
6887,what a lazy sunday... I love lazy days...,TWEET_EVAL_SENT
6888," YAY! Thanks for the #followfriday. #FAILFriday is still winning, though.",TWEET_EVAL_SENT
6889, just checked again and it worked!! Sorry,TWEET_EVAL_SENT
6890,Off to school. Who knows what to expect? Bring on life and all of it`s suprises!,TWEET_EVAL_SENT
6891, maybe one day I can be on your favorite producers list  lol,TWEET_EVAL_SENT
6892,n case you missed the show yesterday - here`s a chance to listen again on the BBC iPlayer  enjoy  http://tiny.cc/oIkbK,TWEET_EVAL_SENT
6893," wow, honestly not surprising, every time they try to push that guy he gets injured",TWEET_EVAL_SENT
6894,"I`m addicted to the Jonas Brothers` new single `Paranoid`! It`s awesome!! If you haven`t heard it already, go check it out!!",TWEET_EVAL_SENT
6895," um that`s really scary, please be safe!  Btw ill be in orlando next week",TWEET_EVAL_SENT
6896,The Star Trek movie was amazing! omg everyone has to go see it,TWEET_EVAL_SENT
6897,I really fancy a frappuccino from Starbucks right now,TWEET_EVAL_SENT
6898,"Oh no, hubs is so sick! I hope I don`t catch it",TWEET_EVAL_SENT
6899, morning  hope u r well.. i`m off to bed soon!,TWEET_EVAL_SENT
6900,bored bored bored. nothing to do today besides work at 5,TWEET_EVAL_SENT
6901,Hav fun at heav y Metal happy hour you guys! In the future  accadentally sets it on fire while smoking with ,TWEET_EVAL_SENT
6902,* My besties. If only  was there.  on Twitpic: http://twitpic.com/67hac - My besties. If only .. http://twitpic.com/67hac,TWEET_EVAL_SENT
6903,may the forth be with you,TWEET_EVAL_SENT
6904,Well it`s after 6 and i didn`t get a call back  oh well,TWEET_EVAL_SENT
6905, I knew something was wrong with this guy.  Now it`s been confirmed!  Thanks for the pic!,TWEET_EVAL_SENT
6906,im feeling the burn of the last 4 days..gonna chill play xbox and watch stuff all day,TWEET_EVAL_SENT
6907,i just successfully defeated the swine flue with the power of positive thinking!  #Swineflu #H1N1 #Swine Flu,TWEET_EVAL_SENT
6908,too bad i`m @ work  ...,TWEET_EVAL_SENT
6909," No, rather we`re OMG it`s nearly Monday",TWEET_EVAL_SENT
6910,http://twitpic.com/66shw - Just took this for class just 5 minutes ago its awsome being here too bad i graduate next year,TWEET_EVAL_SENT
6911,Gatorade first thing in the morning = yumyum  feeling shattered but must arise and revise for IT tomorrow.,TWEET_EVAL_SENT
6912, so my son is not the only one!  that`s really nice to know.  he really is good at being three. and dh will be late today,TWEET_EVAL_SENT
6913,really really getting excited!,TWEET_EVAL_SENT
6914,looks can be deceiving,TWEET_EVAL_SENT
6915,Just finished first workout on Jillian Michaels 30day making the cut program!  Feeling great  Hopefully the eating will be just as good,TWEET_EVAL_SENT
6916, thanks  scared of dentists.. looks like I am going to have to get over it and go,TWEET_EVAL_SENT
6917, i wish you still loved me,TWEET_EVAL_SENT
6918,has work to go to.,TWEET_EVAL_SENT
6919,Finished Breaking Dawn last night. I managed to finish those 800 pages in 3 days. It was so good! I`m sad that I`m done w/ Twilight Saga,TWEET_EVAL_SENT
6920,Good morning in Twitterville. Off to work I go...Chat @ all of u later,TWEET_EVAL_SENT
6921, what are these ones called?   http://twitpic.com/4wauk,TWEET_EVAL_SENT
6922,"We need to remodel the house and the thoughts of doing it make me kind of ill   He has one way and I have anouther, I just want to move. !",TWEET_EVAL_SENT
6923, http://twitpic.com/4vdc3 - Lexus has the Twitpic! Happy mother`s day to you Lexus.  I hopw it`s a nice one for you.,TWEET_EVAL_SENT
6924,Is asking that everyone please join me in praying for my mom she just got home from the ER and has to go see a heart doctor,TWEET_EVAL_SENT
6925,"the free fillin` app on my ipod is fun, im addicted",TWEET_EVAL_SENT
6926,wow its follow friday and i havent tweeted... Fail. And nobody has followed me today  dble fail. *suicide*,TWEET_EVAL_SENT
6927," Haha k we should stop here. If not, it`s going to turn into a **** section. Ohwell, my parents just came home",TWEET_EVAL_SENT
6928, there was like no1 there n tha DJ comp was hella wack... no gud DJs  but got in free so its all gud,TWEET_EVAL_SENT
6929,Ok ... the passengers ... no one is alive ... they`re all dead ... you just don`t know it til the end ... then you cry ...,TWEET_EVAL_SENT
6930,"bored , cleanin the house",TWEET_EVAL_SENT
6931, i just downloaded Bonnie and Clyde by Beyonce and Jay-Z...an old fav,TWEET_EVAL_SENT
6932,Heeder`s again and on Monday as well... absolutely no plans for the weekend,TWEET_EVAL_SENT
6933, thanks you soo much i need this day for these five kids lol,TWEET_EVAL_SENT
6934,"Just got in a bit of a car accident, poor Patrick",TWEET_EVAL_SENT
6935,_Guy Hello - iï¿½m back  Hope that happens not occasionally as on wednesday,TWEET_EVAL_SENT
6936," if you could get down to easton, you could join us!",TWEET_EVAL_SENT
6937, i know im inlove with   actually..,TWEET_EVAL_SENT
6938, Check this video out -- ScriptGirl Report 05.08.09 http://bit.ly/hclXP ... I can officially now survive the weekend,TWEET_EVAL_SENT
6939," unfortunately I know I would like them - which is why I am avoiding them,",TWEET_EVAL_SENT
6940,"morning world, is raining 2day so revision don`t seem so tough,",TWEET_EVAL_SENT
6941, ._.; Thanxxx ! Now with that message I just wanna leave !! )= ! BYE !,TWEET_EVAL_SENT
6942,": What, you`re not really an alcoholic? I AM V. DISAPPOINTED! D: Seriously, though, I got that you were kidding.",TWEET_EVAL_SENT
6943,check out the flyer i designed for the notary and retrograde: http://rachellovespeace.blogspot.com let me know what you think,TWEET_EVAL_SENT
6944,just had an orgasmic sandwich,TWEET_EVAL_SENT
6945, I`ve been readin your last few twitts. I hope your ok,TWEET_EVAL_SENT
6946,i bit my tongue sooo bad...it`s swollen.,TWEET_EVAL_SENT
6947,"Played ball at the park, coached a youngster on fundamentals.. Goin home to steak and lobster.. Word up",TWEET_EVAL_SENT
6948,"Oh.  The voting is over!   But don`t worry, I already voted for you about 100000000000000000000000000000000000 times earlier!!!!!!  <3",TWEET_EVAL_SENT
6949,dang last url went down  ? http://blip.fm/~7aigm,TWEET_EVAL_SENT
6950,i`m going to pig out on ice cream and potato chips,TWEET_EVAL_SENT
6951,SoCal!  stoked. or maybe not.. tomorrow,TWEET_EVAL_SENT
6952,So hyped about E3. I wish I could go...,TWEET_EVAL_SENT
6953,at dancing...waiting for my turn  hope i get my newww cd with the funky reel music todayy!!!,TWEET_EVAL_SENT
6954,will continue my dramathon! episode 14 here i come!,TWEET_EVAL_SENT
6955, wow... you`re doing this all through text?  I would get tired after a while,TWEET_EVAL_SENT
6956, thanks! You`re the first one to wish me a happy mother`s day,TWEET_EVAL_SENT
6957," Everyone seems to love it, but it felt kinda lazy and repetative to me.  I was really disappointed.",TWEET_EVAL_SENT
6958,"is up, slightly later than planned... gunna get this essay done 2day!!",TWEET_EVAL_SENT
6959,my dog ran awayyy,TWEET_EVAL_SENT
6960," you`re welcome char, glad you liked the cake, it`s pretty simple you should give it a try",TWEET_EVAL_SENT
6961,i hate being sick. i miss   and ,TWEET_EVAL_SENT
6962,my hsbc savings apy dropped to 1.55%. sort of feeling like pulling out all my money and keeping it underneath my mattress.,TWEET_EVAL_SENT
6963,starting tm alex and i are doing a whole week of no going out and spending money that we dont have.,TWEET_EVAL_SENT
6964,brought the SF fog to LA,TWEET_EVAL_SENT
6965,VERY upset....  Mom is in the hospital,TWEET_EVAL_SENT
6966,"Watching 'All the Kings Men', It be pretty good so far!",TWEET_EVAL_SENT
6967,   See you later lovely ladies.  Be Good & I love you millions  ****,TWEET_EVAL_SENT
6968, LMAO!!! Man I was so bummed when she stopped braiding,TWEET_EVAL_SENT
6969,is on the road now! with 7 hours ahead and a beautiful girl behind,TWEET_EVAL_SENT
6970,pink bubble baths and champs,TWEET_EVAL_SENT
6971,Attending Matthew`s Senior Day for recognition and I`m so not ready for this.,TWEET_EVAL_SENT
6972,Covering my portfolio to send to my *dream job* in ny! Send good vibes!,TWEET_EVAL_SENT
6973, they prob are sold out.    all i wanted was to see them for my bday lol,TWEET_EVAL_SENT
6974,Ughh. That Miley creature song has infested itself in my brain!,TWEET_EVAL_SENT
6975,Off To The Movies With Abby (Who I Have Not Seen In FOREVER) To See Star Trek. L8er Twitter Folk,TWEET_EVAL_SENT
6976, i LOVE your hat! so cool. that looks like it was a fun day.  and i love that you used the word 'crikey' just now!!,TWEET_EVAL_SENT
6977,My phone is ultra fast now with all the latest firmware updates installed!,TWEET_EVAL_SENT
6978,"Im free at last, tomorrow I get to remember what Sundays look like",TWEET_EVAL_SENT
6979,"happy birthday to my little sister gee! in celebration, have an article",TWEET_EVAL_SENT
6980,_09  ii No!  GRR   oooh Aiden Lol   x,TWEET_EVAL_SENT
6981,and now i smell pancakes...or maybe toast... or something delicious. but no one is at my place cooking,TWEET_EVAL_SENT
6982," Kiran, Sorry about ur bad land`g: Hope ur neck feels better. At least, u didn`t break it like JD. Btw, ur in fine shape.",TWEET_EVAL_SENT
6983,Less than 24 hrs until GRADUATION!!! Going out tonight to celebrate,TWEET_EVAL_SENT
6984,happy mothers day to all moms out there!!,TWEET_EVAL_SENT
6985, Thanks for the Gifford Lectures page,TWEET_EVAL_SENT
6986, what`s follow Friday?? Lol.,TWEET_EVAL_SENT
